70,ドライ食品,107,全日食(ドライ),8086,0,ﾀﾝｻﾝ,小倉食品ﾀﾝｻﾝ35g,ﾀﾝｻﾝ35ｇ,711,68,49
70,ドライ食品,107,全日食(ドライ),8086,1,ﾀﾝｻﾝ,小倉食品ﾀﾝｻﾝ35g,ﾀﾝｻﾝ35ｇ,711,62,49
70,ドライ食品,107,全日食(ドライ),8085,0,ｷﾅｺ,四季の花きな粉150g,きなこ,711,124,88
70,ドライ食品,107,全日食(ドライ),8084,0,ｸﾙﾏﾌｽﾗｲｽ,荒井車麩ｽﾗｲｽ10枚,車麩,711,118,85
70,ドライ食品,107,全日食(ドライ),8084,1,ｸﾙﾏﾌｽﾗｲｽ,荒井車麩ｽﾗｲｽ10枚,車麩,711,108,85
70,ドライ食品,107,全日食(ドライ),8083,0,ｽﾘｺﾞﾏ,浜乙女白すりごま80g,すりごま,711,158,110
70,ドライ食品,107,全日食(ドライ),8083,1,ｽﾘｺﾞﾏ,浜乙女白すりごま80g,すりごま,711,138,110
70,ドライ食品,107,全日食(ドライ),8082,0,ｺｳﾔ,旭松小ｻﾅこうや旨味ﾀﾞｼ付,こうや,713,168,120
70,ドライ食品,107,全日食(ドライ),8082,1,ｺｳﾔ,旭松小ｻﾅこうや旨味ﾀﾞｼ付,こうや,713,152,120
70,ドライ食品,107,全日食(ドライ),8081,0,ｸｽﾞｷﾘ,池利　翁くずきり90g,くずきり,711,168,114
70,ドライ食品,107,全日食(ドライ),8080,0,ﾍﾞﾆｴﾋﾞ,ﾔﾏﾋﾃﾞ食品紅えび20g,紅えび,711,138,88
70,ドライ食品,107,全日食(ドライ),8080,1,ﾍﾞﾆｴﾋﾞ,ﾔﾏﾋﾃﾞ食品紅えび20g,紅えび,711,110,88
40,デリカ,104,全日食(デリカ),8079,0,ﾎｯｹﾉﾋﾓﾉ,ﾃﾞﾙｼｰほっけの干物,ほっけ干物,471,278,190
40,デリカ,104,全日食(デリカ),8078,0,ｱｼﾞﾉﾋﾗｷ,ﾃﾞﾙｼｰFCあじの開き,鯵の開き,471,298,210
40,デリカ,104,全日食(デリカ),8077,0,ｽﾌﾞﾀ,ﾃﾞﾙｼｰ酢豚130g,酢豚,471,198,132
40,デリカ,104,全日食(デリカ),8077,1,ｽﾌﾞﾀ,ﾃﾞﾙｼｰ酢豚130g,酢豚,471,189,132
40,デリカ,104,全日食(デリカ),8077,2,ｽﾌﾞﾀ,ﾃﾞﾙｼｰ酢豚130g,酢豚,471,165,132
40,デリカ,104,全日食(デリカ),8076,0,ｷﾘｺﾝﾌﾞﾉﾆﾓﾉ,ﾃﾞﾙｼｰ切り昆布の煮物80g,煮物,471,138,94
40,デリカ,104,全日食(デリカ),8076,1,ｷﾘｺﾝﾌﾞﾉﾆﾓﾉ,ﾃﾞﾙｼｰ切り昆布の煮物80g,煮物,471,118,94
40,デリカ,104,全日食(デリカ),8075,0,ｺｳﾔﾄｳﾌﾉﾆﾓﾉ,ﾃﾞﾙｼ高野豆腐の煮物80g,高野豆腐,471,138,94
40,デリカ,104,全日食(デリカ),8075,1,ｺｳﾔﾄｳﾌﾉﾆﾓﾉ,ﾃﾞﾙｼ高野豆腐の煮物80g,高野豆腐,471,118,94
40,デリカ,104,全日食(デリカ),8075,2,ｺｳﾔﾄｳﾌﾉﾆﾓﾉ,ﾃﾞﾙｼ高野豆腐の煮物80g,高野豆腐,471,130,94
40,デリカ,104,全日食(デリカ),8074,0,ｶﾎﾞﾁｬｻﾗﾀﾞ75g,ｶﾈﾊﾂかぼちゃｻﾗﾀﾞ75g,かぼちゃ,473,138,92
40,デリカ,104,全日食(デリカ),8074,1,ｶﾎﾞﾁｬｻﾗﾀﾞ75g,ｶﾈﾊﾂかぼちゃｻﾗﾀﾞ75g,かぼちゃ,473,128,92
80,菓子・パン,108,全日食(ﾊﾟﾝ・菓子),8073,0,ｱﾂﾔｷｼｮｳﾕ,金吾堂厚焼きしょうゆ8枚,厚焼しょう,814,188,132
80,菓子・パン,108,全日食(ﾊﾟﾝ・菓子),8072,0,ﾌﾟﾁｳｽﾔｷ,ﾌﾞﾙﾎﾞﾝﾌﾟﾁうす焼36g,うすやき,811,84,58
80,菓子・パン,108,全日食(ﾊﾟﾝ・菓子),8072,1,ﾌﾟﾁｳｽﾔｷ,ﾌﾞﾙﾎﾞﾝﾌﾟﾁうす焼36g,うすやき,811,78,58
80,菓子・パン,108,全日食(ﾊﾟﾝ・菓子),8071,0,ﾄﾞﾃﾞｶｲﾗｰﾒﾝﾁｷﾝ74g,ﾄﾞﾃﾞｶｲﾗｰﾒﾝﾁｷﾝ74g,ﾄﾞﾃﾞｶｲﾗｰ,813,100,70
80,菓子・パン,108,全日食(ﾊﾟﾝ・菓子),8070,0,ﾌﾟﾘｯﾂ,江崎ｸﾞﾘｺﾌﾟﾘｯﾂ<ｻﾗﾀﾞ>69g,ﾌﾟﾘｯﾂ,811,118,85
80,菓子・パン,108,全日食(ﾊﾟﾝ・菓子),8069,0,ﾋﾞｽｺ,江崎ｸﾞﾘｺﾋﾞｽｺ15枚,ﾋﾞｽｺ,811,110,80
90,酒類,30,日本酒販㈱金沢支店,8068,0,ﾌﾟﾗﾁﾅﾀﾞﾌﾞﾙ350*6,淡麗ﾌﾟﾗﾁﾅﾀﾞﾌﾞﾙ350ml*6缶,ﾌﾟﾗﾁﾅﾀﾞﾌﾞﾙ,911,772,674
80,菓子・パン,108,全日食(ﾊﾟﾝ・菓子),8067,0,カルパス,ﾌﾟﾘﾏﾊﾑひとくちｶﾙﾊﾟｽ125g,ｶﾙﾊﾟｽ,811,368,262
